age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
2,7,250782,1,1,7,2,0,1,0,0,2,0,0
2,7,193855,1,1,1,2,0,1,0,1,2,0,0
3,3,132716,4,1,4,2,0,1,1,0,2,0,1
5,7,218637,2,1,3,2,0,1,0,1,2,0,1
1,7,177955,0,1,8,0,0,0,0,0,1,1,0
2,7,198660,2,1,1,2,0,1,0,0,1,0,0
1,7,207937,4,2,5,3,0,1,1,0,2,0,1
0,7,168740,0,0,6,1,0,1,0,0,1,0,0
3,7,199625,2,2,5,5,0,0,0,0,0,0,0
1,7,213902,1,0,8,5,0,0,0,0,1,1,0
2,7,208379,3,0,7,3,0,0,0,0,0,0,0
2,7,113120,2,2,5,3,0,0,0,0,1,0,0
1,7,57827,3,0,9,3,0,1,0,0,1,0,0
4,7,515712,0,1,1,2,0,1,0,0,1,0,0
3,2,54190,4,1,5,2,0,1,1,0,1,0,1
4,2,134793,2,1,4,2,0,1,1,0,2,0,1
0,7,396270,1,0,8,1,0,1,0,0,1,0,0
1,7,231620,3,0,3,3,0,0,0,0,1,1,0
3,7,174655,2,1,3,2,0,1,0,0,2,0,1
5,7,97823,0,1,5,2,0,1,0,0,1,0,0
2,3,344480,1,1,1,2,0,1,1,0,1,0,0
3,7,176732,0,2,3,3,0,0,0,0,1,0,0
4,7,143932,1,1,1,2,0,1,0,0,1,0,0
3,7,551962,1,2,6,5,0,0,0,0,2,1,0
1,7,298577,1,0,5,1,0,1,0,0,1,0,0
2,7,257942,3,1,3,2,0,1,0,0,2,0,1
4,6,253062,2,1,5,2,0,1,0,0,1,0,1
0,7,193748,0,0,3,1,0,1,0,0,0,0,0
3,7,368561,3,1,3,2,0,1,0,0,2,0,1
3,7,192964,1,2,3,5,0,0,0,0,3,0,0
2,7,217304,3,0,12,3,4,1,0,0,1,0,0
0,7,120029,1,0,2,1,0,0,0,0,1,0,0
2,7,62124,1,2,2,3,4,1,0,0,1,0,0
3,7,94885,3,2,5,3,0,1,0,0,2,0,1
2,7,192565,0,1,4,2,0,1,0,0,2,0,0
1,6,220912,3,0,5,3,4,0,0,0,1,0,0
1,7,184120,3,0,5,3,0,1,0,0,2,0,0
3,7,140782,2,2,5,3,0,0,0,0,2,0,0
3,2,170785,2,1,3,2,0,1,0,0,2,0,0
2,7,90705,1,1,10,2,0,1,0,0,2,0,1
2,5,108293,2,2,5,5,0,0,0,0,1,0,0
3,7,168283,2,1,10,2,0,1,0,0,2,0,1
1,7,339372,3,0,8,3,0,1,0,1,1,0,0
3,7,193672,1,1,7,2,0,1,0,0,1,0,0
4,6,143865,0,2,2,3,0,0,0,0,1,0,0
1,7,209317,1,0,7,3,0,1,0,0,2,1,0
2,5,204461,4,1,5,2,0,1,0,0,2,0,1
2,7,137088,1,1,1,4,2,1,0,0,1,0,0
3,7,149102,3,1,4,2,0,1,0,0,2,0,1
4,7,182855,0,2,8,5,0,0,0,0,2,0,0
3,7,572751,0,1,1,2,0,1,0,0,1,1,0
0,7,83451,1,0,2,1,0,0,0,0,1,0,0
7,7,98116,3,2,3,3,0,1,0,0,2,0,1
2,7,119225,2,1,5,2,0,1,0,0,1,0,0
1,7,134888,3,0,0,1,0,0,0,0,1,0,0
0,7,745817,2,0,0,1,0,0,0,0,0,0,0
3,7,88368,1,0,3,3,0,0,0,0,2,0,0
3,5,122066,4,1,5,2,0,1,0,0,2,0,1
1,7,363219,2,0,2,3,0,0,0,0,0,0,0
3,7,84402,3,2,5,3,0,1,0,0,2,0,1
4,7,34626,2,2,4,3,0,0,0,1,1,0,0
2,7,150042,1,1,4,0,0,0,0,0,1,0,1
2,7,48014,3,2,4,3,0,0,0,0,1,0,0
1,6,177398,4,1,5,0,0,0,0,0,1,0,1
1,7,373698,0,1,5,2,0,1,0,0,2,0,0
2,7,422933,3,0,2,3,0,1,0,0,1,0,0
1,7,131088,2,1,4,2,0,1,0,0,1,0,0
1,7,178255,2,0,8,3,0,0,0,0,1,1,0
4,3,129311,2,1,4,2,0,1,0,0,3,0,1
3,7,473171,1,1,1,2,0,1,0,0,1,0,0
3,7,236985,1,1,1,2,4,1,0,0,1,0,0
2,7,226379,1,1,5,4,0,0,0,0,1,0,0
1,7,277700,2,0,5,1,0,1,0,0,0,0,0
2,7,207568,0,0,2,1,0,1,0,0,1,0,0
1,7,85708,1,1,8,2,0,1,0,0,1,0,0
3,7,98765,1,0,7,5,0,0,0,0,1,1,0
1,7,192283,2,0,2,4,0,0,0,0,0,0,0
1,5,271012,0,0,2,1,4,0,0,0,1,0,0
2,7,189265,3,0,4,3,0,0,0,0,1,0,0
0,7,321880,0,0,2,1,4,1,0,0,0,0,0
4,7,177465,1,2,3,5,0,0,0,0,1,0,0
1,7,127647,2,2,8,5,0,0,0,0,1,0,0
2,5,119033,1,1,10,2,0,1,0,0,1,0,1
2,7,289748,3,0,4,3,0,0,1,0,2,0,0
2,7,209317,1,2,4,3,0,1,0,0,1,0,0
2,7,284531,3,0,3,3,0,0,0,0,1,0,0
1,7,251120,0,0,1,3,0,1,0,0,1,0,0
1,7,113870,1,0,8,3,0,1,0,0,1,0,0
5,0,170114,2,1,9,2,0,1,0,0,2,0,0
3,6,121124,3,1,12,2,0,1,1,0,1,0,1
2,7,328199,2,0,0,3,0,0,0,0,3,0,0
1,7,206307,1,1,1,2,0,1,0,0,1,0,1
3,2,236021,3,1,5,2,0,1,1,0,1,0,1
4,4,170603,2,1,8,2,0,1,0,0,1,0,1
4,7,74275,2,1,3,2,0,1,1,0,2,0,1
2,3,112271,3,1,4,2,0,1,0,0,2,0,1
0,7,118306,1,0,6,1,0,1,0,0,0,0,0
3,7,126754,3,0,4,3,0,1,0,0,2,0,1
3,7,267205,2,1,1,2,0,1,0,0,2,0,1
2,7,205359,0,1,8,0,0,0,0,0,1,0,0
1,7,398662,1,0,7,1,0,1,0,0,1,0,0
2,7,202498,0,1,6,2,0,1,0,0,1,1,0
2,7,105650,1,1,4,0,0,0,0,0,2,0,1
3,7,191204,2,0,4,1,0,0,0,0,1,0,0
1,7,56582,1,0,9,3,0,1,0,0,2,0,0
3,6,51579,2,1,12,2,0,1,0,0,2,0,0
4,3,152030,2,1,3,0,0,0,0,0,1,0,1
3,7,227310,2,2,8,5,4,0,0,0,1,0,0
3,7,55854,3,1,5,2,0,1,0,0,2,0,1
2,6,28996,1,1,10,2,0,1,0,0,1,0,0
2,7,160634,3,1,9,2,0,1,0,0,2,0,0
2,7,222450,0,2,2,4,0,1,0,0,1,1,0
2,2,180419,1,1,9,2,0,1,0,0,2,0,0
5,7,116084,1,1,1,2,0,1,1,0,1,0,0
0,7,202521,0,0,2,1,0,1,0,0,0,0,0
1,7,186014,2,0,8,1,0,0,0,0,0,0,0
2,7,88368,2,2,8,5,0,0,1,0,1,0,0
3,5,190044,3,1,4,2,0,1,1,0,2,0,1
2,3,35330,1,1,2,2,0,1,0,0,2,0,0
2,4,84848,2,0,6,5,0,0,0,0,1,0,0
4,3,176280,1,2,2,3,0,1,0,0,2,0,0
4,7,145271,3,1,1,2,1,1,0,0,1,0,0
2,6,108320,3,1,0,2,0,1,0,0,2,0,1
3,5,106377,4,1,5,2,0,1,0,0,3,0,1
1,7,258730,1,2,2,1,0,0,0,0,1,1,0
2,7,58305,2,1,1,2,0,1,0,0,1,0,0
2,7,341672,2,1,0,2,1,1,0,0,1,1,0
2,7,176648,1,2,8,3,4,1,0,0,2,0,0
1,7,32616,3,2,5,3,0,0,0,0,1,0,0
1,7,481175,2,0,4,1,3,1,0,0,1,1,0
3,7,187454,1,1,3,2,0,1,1,0,3,0,1
0,7,25837,1,0,2,3,0,1,0,0,1,0,0
0,7,385077,0,0,7,1,0,1,0,0,1,0,0
4,7,68985,4,1,3,2,0,1,0,0,2,0,1
0,7,181572,2,0,8,1,0,1,0,0,1,0,0
4,7,23698,1,1,1,2,0,1,0,0,2,0,1
2,7,268127,0,2,5,5,4,0,0,0,1,0,0
1,7,162298,1,0,1,1,0,1,0,0,1,0,0
2,7,144608,1,1,7,2,0,1,0,0,1,0,0
0,7,250630,2,0,3,3,0,0,0,0,0,0,0
2,7,150441,2,2,8,3,0,0,0,0,2,0,0
2,7,189251,4,2,5,5,0,0,0,0,1,0,0
5,7,260082,0,1,1,2,0,1,0,0,1,1,0
3,7,139126,2,1,0,2,0,1,0,0,1,0,1
1,7,50132,2,2,3,3,0,1,0,0,2,0,0
2,3,167691,2,0,2,5,0,0,0,0,2,0,0
2,7,77820,2,1,1,2,0,1,0,0,1,0,1
1,7,156513,1,0,6,1,4,1,0,0,1,0,0
3,7,248059,1,1,1,2,0,1,1,0,1,0,0
1,7,283092,0,0,1,3,4,1,0,0,1,1,0
1,7,175883,1,0,8,1,0,0,0,0,1,0,0
5,7,232308,3,1,4,2,0,1,0,0,1,0,1
0,7,269991,1,0,2,1,0,1,0,0,1,1,0
0,7,305446,1,0,2,1,0,1,0,0,1,0,0
3,7,120781,4,1,4,2,1,1,1,0,1,0,1
4,7,78707,1,0,8,1,0,0,0,0,1,0,0
0,7,351802,1,0,7,1,0,1,0,0,1,0,0
2,6,196529,4,1,5,0,0,0,0,0,2,0,1
2,2,175769,1,1,3,2,0,1,0,0,3,0,1
0,7,153021,0,0,3,1,0,0,0,0,0,0,0
2,6,331902,2,2,8,5,0,0,0,0,1,0,0
3,7,279461,2,1,10,2,0,1,0,0,1,0,1
2,7,145704,1,1,5,0,0,0,1,0,1,0,0
1,5,205499,4,0,5,3,0,1,0,0,3,0,0
1,7,293926,1,1,1,2,0,1,0,1,1,0,0
1,3,69132,4,2,5,3,0,1,1,0,2,0,1
1,7,113099,1,2,1,3,4,1,0,0,1,0,0
3,2,206947,2,2,4,3,0,0,0,0,3,0,0
1,5,159782,4,1,5,0,0,0,0,0,2,0,1
0,7,410543,1,0,8,3,0,0,0,0,1,0,0
3,7,34446,2,1,10,2,0,1,0,0,1,0,0
2,7,209101,4,1,5,2,0,1,0,0,1,0,1
3,4,95902,2,1,5,0,4,0,0,0,1,0,0
4,3,214323,0,1,1,2,0,1,0,0,1,0,0
3,7,236323,1,2,1,5,0,0,0,0,1,0,0
3,4,201127,2,1,5,2,0,1,0,0,2,0,1
2,7,142886,3,2,4,5,0,0,0,0,1,0,0
3,7,77313,2,2,8,5,0,0,0,0,1,0,0
0,7,212125,0,0,5,1,0,0,0,0,0,0,0
2,7,187098,1,2,8,5,0,0,0,0,1,0,0
0,7,196857,2,0,3,1,0,0,0,0,0,0,0
4,6,155314,1,1,8,0,0,0,0,0,1,0,1
6,3,203289,2,1,1,2,0,1,0,0,1,0,0
3,7,117059,2,1,10,2,2,1,0,0,2,0,0
2,7,178587,2,2,5,5,0,0,0,0,1,0,0
1,7,82393,0,0,6,1,1,1,0,0,1,1,0
0,7,145258,0,0,5,4,0,0,0,0,1,0,0
3,7,185145,1,1,0,2,0,1,0,0,2,0,1
3,7,72896,0,1,7,2,0,1,0,0,2,0,0
2,7,134886,1,0,3,1,0,0,0,0,0,0,0
2,7,223212,0,1,7,2,0,1,0,0,1,1,0
4,3,174752,1,2,1,3,0,1,0,0,1,0,0
1,7,230563,1,0,8,1,0,0,0,0,1,0,0
3,5,353824,1,1,12,2,0,1,0,0,3,0,1
1,7,117363,2,0,8,3,0,0,0,0,1,0,0
1,7,285367,1,2,2,3,0,1,0,0,2,0,0
4,7,139391,1,1,5,2,0,1,0,0,2,0,0
2,7,198170,2,1,3,2,0,1,0,0,1,0,0
2,7,38948,1,1,10,2,0,1,0,0,2,0,0
3,7,188515,2,2,8,5,0,0,0,0,1,0,0
2,3,177810,3,1,1,2,0,1,0,0,1,0,0
3,7,188432,1,1,7,2,0,1,1,0,2,0,1
2,7,178506,2,0,8,5,4,0,0,0,1,0,0
2,3,129298,1,1,2,2,0,1,0,0,2,0,0
1,7,165315,1,2,3,5,0,0,0,0,1,0,0
5,7,117236,3,1,4,2,0,1,1,0,2,0,1
0,7,172214,1,0,5,1,4,0,0,0,0,0,0
0,7,63434,0,0,9,1,0,0,0,0,1,0,0
2,2,140854,1,0,10,3,0,1,0,0,2,0,0
1,7,133043,1,2,8,5,0,0,0,0,2,0,0
4,7,113176,1,2,3,3,0,0,1,0,1,0,0
2,7,259301,2,1,10,2,0,1,0,0,2,0,0
0,7,196643,1,0,6,1,0,1,0,0,1,0,0
3,3,364365,3,0,3,3,0,0,0,0,1,0,0
2,7,269318,3,1,4,2,0,1,0,0,2,0,1
2,7,108454,2,1,4,2,0,1,0,0,2,0,0
2,7,171637,2,0,8,1,0,0,0,0,1,0,0
0,7,183589,2,0,10,1,0,1,0,0,1,0,0
1,7,107801,1,0,8,1,0,0,0,0,1,0,0
2,7,179877,2,1,7,2,0,1,0,0,1,0,1
2,7,168981,1,0,8,4,0,0,0,0,1,0,0
2,7,120590,1,1,1,2,0,1,0,0,2,0,1
2,7,310773,2,2,3,5,0,0,0,0,1,1,0
1,7,197050,2,0,2,1,0,0,0,0,1,0,0
3,7,159726,1,1,10,2,0,1,0,0,3,0,1
1,7,210797,2,1,1,2,0,1,0,0,1,0,0
2,7,55291,4,1,4,2,0,1,0,0,1,0,1
4,7,141221,3,1,5,2,1,1,0,1,1,1,0
0,7,276718,1,0,8,1,0,1,0,0,0,0,0
5,7,336163,1,1,6,2,0,1,0,0,1,0,0
4,7,112840,4,1,5,2,0,1,0,0,2,0,1
0,7,165918,0,0,6,1,0,1,0,0,0,1,0
4,7,165745,1,1,1,2,0,1,0,0,1,0,0
1,3,259299,2,1,1,2,0,1,1,0,2,0,1
1,5,197731,1,1,10,2,0,1,0,0,2,0,1
3,3,197702,2,1,10,2,0,1,0,0,1,0,0
4,7,162238,4,1,4,2,0,1,0,1,2,0,1
2,7,213260,1,2,12,3,4,1,0,0,1,0,0
4,7,53833,1,1,5,2,0,1,0,0,2,0,1
0,7,89419,1,0,0,1,0,0,0,0,0,0,0
1,7,119704,2,2,3,5,0,0,0,0,1,0,0
3,7,433170,2,1,1,2,0,1,0,0,2,0,1
2,7,182714,1,2,2,3,0,0,0,0,1,0,0
2,7,172538,1,0,7,5,0,1,0,0,1,0,0
0,7,220115,1,0,5,1,0,1,0,0,0,0,0
2,7,158956,2,0,2,5,4,0,0,0,1,0,0
1,3,25631,2,0,9,1,0,1,0,0,1,0,0
1,7,476558,0,0,1,3,0,1,0,0,1,1,0
4,4,35576,2,1,1,2,0,1,0,0,1,0,0
2,7,203463,2,2,3,3,0,0,0,0,1,0,0
2,5,317647,1,0,10,1,0,1,0,0,1,0,0
4,3,170411,0,1,10,2,0,1,0,0,1,0,0
1,7,174182,0,1,5,0,3,0,0,0,1,0,0
4,7,220055,3,2,3,5,0,0,0,0,1,0,0
4,7,231482,3,1,4,2,0,1,0,0,1,0,0
5,7,335979,1,2,3,3,0,0,1,0,0,0,0
2,7,279173,1,1,5,2,0,1,0,0,2,0,0
2,7,89559,1,1,8,0,0,0,0,0,1,0,0
3,7,161950,3,2,2,3,0,0,0,0,1,1,0
4,7,131068,1,2,2,3,0,0,0,0,1,0,0
3,7,219632,1,1,10,2,0,1,0,0,1,0,0
0,7,175507,1,0,2,3,0,0,0,0,1,0,0
4,2,182062,4,1,5,2,0,1,0,0,1,0,1
1,7,287476,1,0,1,3,4,1,1,0,1,0,0
2,7,206253,2,0,2,3,0,0,0,1,1,0,0
0,7,189203,2,0,5,3,0,1,0,0,1,0,0
4,7,21698,1,0,8,3,0,0,0,0,1,0,0
3,3,328051,4,0,5,3,0,0,0,0,2,0,0
2,7,356689,1,2,8,5,0,1,1,0,1,0,0
4,7,121865,1,2,2,3,4,0,0,0,1,0,0
3,3,420986,3,1,5,2,0,1,0,0,1,0,1
3,7,218558,1,1,5,2,0,1,0,0,1,0,0
4,7,288992,0,2,5,5,0,1,1,0,3,0,1
0,7,189740,2,0,5,1,0,0,0,0,1,0,0
1,6,188909,3,0,5,1,4,0,0,0,2,0,0
1,7,213081,0,0,2,3,4,0,0,0,1,1,0
0,3,157131,0,0,3,1,0,0,0,0,1,0,0
3,7,98010,3,2,5,3,0,0,0,0,2,0,0
3,7,207677,1,2,1,3,0,1,0,0,1,0,0
4,7,361870,1,1,5,2,4,1,0,0,1,0,0
4,7,266091,3,0,5,3,0,0,0,0,2,1,0
3,7,106627,2,2,4,5,4,0,0,0,2,0,0
3,2,167793,4,1,5,2,0,1,0,1,2,0,1
6,3,206682,2,1,5,2,0,1,0,1,1,0,0
1,7,243165,1,1,4,2,0,1,0,0,1,0,0
5,7,201928,1,2,1,5,4,0,0,0,1,0,0
0,7,128346,1,0,7,1,0,0,0,0,1,0,0
1,7,197288,1,1,8,0,4,0,0,0,1,0,0
0,7,169184,2,0,5,4,4,0,0,0,1,0,0
2,7,245521,0,1,9,2,0,1,0,0,1,1,0
2,7,129591,1,0,2,3,0,1,0,0,1,0,0
4,6,47415,2,1,8,0,0,0,0,1,1,0,0
2,3,188563,2,1,4,2,0,1,1,0,2,0,1
1,3,184710,1,1,1,2,0,1,0,0,1,0,0
0,7,63734,0,0,6,1,0,1,0,0,0,0,0
0,7,111256,1,0,8,1,0,0,0,0,0,0,0
2,2,111483,3,0,5,1,0,1,0,0,1,0,0
1,2,266639,3,0,8,3,0,0,0,0,1,0,0
3,3,93853,2,1,1,2,0,1,0,0,2,0,0
2,7,184207,1,2,1,3,0,1,0,0,1,0,0
2,7,238002,0,1,10,4,0,1,0,0,1,1,0
1,7,30237,2,0,5,5,0,0,0,0,1,0,0
3,7,196545,3,1,7,2,0,1,0,1,1,0,1
3,7,144844,1,1,1,2,0,1,0,0,1,0,0
2,7,280500,2,0,0,1,4,0,0,0,1,0,0
6,7,135601,3,1,5,2,0,1,0,0,0,0,0
2,7,409189,1,1,2,2,0,1,0,0,1,1,0
3,7,23686,2,1,8,4,0,0,0,0,1,0,1
0,7,229756,1,0,3,1,0,1,0,0,2,0,0
2,6,95530,2,1,2,2,0,1,0,0,1,0,0
3,6,73199,2,2,0,5,1,1,0,0,1,0,0
0,7,196745,2,0,2,1,0,0,0,0,0,0,0
1,7,79481,2,0,0,3,0,0,0,0,1,0,0
1,7,116934,2,0,5,1,0,0,0,0,1,0,0
2,7,100950,2,0,5,5,0,0,0,0,1,1,0
3,6,56651,3,1,4,2,0,1,0,0,2,0,0
0,7,186954,0,0,2,1,0,0,0,0,0,0,0
1,7,264874,2,0,0,4,0,0,0,0,1,0,0
2,5,183092,4,2,5,3,0,0,0,0,1,0,1
1,6,273399,2,0,12,3,0,1,0,0,1,1,0
1,7,142443,3,1,5,2,0,1,0,0,1,0,0
1,7,177526,2,0,2,1,0,1,0,0,1,0,0
3,6,31267,3,1,5,2,0,1,0,0,2,0,0
1,7,321666,2,0,7,1,0,1,0,0,0,0,0
1,7,331861,3,0,4,3,0,1,0,0,2,0,0
1,7,283515,2,0,12,3,0,1,0,0,2,0,0
1,7,54608,2,1,5,2,0,1,0,0,1,0,0
4,7,162238,3,1,5,2,0,1,0,0,1,0,1
1,7,175931,1,1,1,2,0,1,0,0,1,0,0
0,7,236804,1,0,8,3,0,1,0,0,1,0,0
2,7,168782,1,2,6,3,0,1,0,0,1,0,0
3,7,227065,3,1,4,2,0,1,0,0,1,0,1
3,2,285335,2,1,3,2,0,1,0,0,2,0,1
2,7,259705,1,0,9,1,0,0,0,0,1,0,0
4,7,24384,0,2,2,3,0,0,0,0,0,0,0
4,7,322013,1,1,1,2,0,1,0,0,1,0,0
3,7,49797,1,1,1,2,0,1,0,0,1,0,0
1,7,52566,1,0,8,3,0,0,0,0,1,0,0
3,7,266275,1,2,2,5,0,0,0,0,1,0,0
6,3,285408,4,1,5,2,0,1,0,1,1,0,1
1,3,177858,3,2,4,3,0,1,0,1,1,0,0
3,4,183804,2,0,8,1,0,1,0,0,1,0,0
3,7,107231,4,1,4,2,0,1,1,0,2,0,1
1,7,173679,2,0,6,3,0,1,0,0,1,0,0
0,6,163965,1,0,2,5,4,0,0,0,1,0,0
0,7,173585,0,0,2,1,0,1,0,0,0,1,0
1,7,172009,3,0,4,3,0,0,0,0,1,0,0
1,7,44363,1,0,6,3,0,1,0,0,1,0,0
3,7,246392,1,0,11,5,4,0,0,0,1,0,0
4,7,167033,2,0,4,3,4,0,0,0,1,0,0
4,7,143822,2,1,1,2,0,1,0,0,2,0,1
3,7,37869,1,1,3,2,0,1,0,1,1,0,1
1,7,447488,0,0,7,4,0,1,0,0,1,1,0
0,7,239346,0,0,2,1,0,1,0,0,0,0,0
3,7,245975,1,1,1,2,0,1,0,0,1,0,0
5,7,34632,0,2,5,3,0,1,0,0,1,0,0
4,7,121362,2,2,8,5,0,0,0,1,1,0,1
1,5,24008,2,0,1,1,0,1,0,0,1,0,0
3,7,165492,2,1,3,2,0,1,0,0,1,0,1
3,7,326048,2,2,2,3,0,1,0,0,2,0,0
3,7,250821,4,2,9,5,0,1,0,0,2,0,0
2,3,154641,1,0,9,3,0,1,0,0,3,0,0
2,7,198202,1,0,4,3,0,0,0,0,2,0,0
1,6,170504,3,0,10,3,0,0,0,0,1,0,0
1,7,191342,2,0,3,3,3,1,0,0,1,1,0
0,7,238969,1,0,6,1,0,1,0,0,0,0,0
5,3,344128,3,1,3,2,0,1,0,0,2,0,1
5,7,148694,1,2,5,3,0,0,0,0,1,0,0
5,7,180187,2,2,5,3,0,0,0,0,0,1,0
2,5,168894,2,2,12,1,0,0,0,0,1,1,0
0,7,203263,0,0,2,1,0,1,0,0,1,0,0
1,5,89564,3,1,12,2,0,1,0,0,2,0,0
4,7,97562,1,1,3,0,0,0,0,0,1,0,0
3,7,336540,1,1,3,2,0,1,0,0,1,0,0
2,7,139647,2,2,4,5,0,0,0,0,2,0,0
2,7,160192,1,1,1,2,0,1,0,1,2,0,0
3,6,320386,2,2,5,3,0,0,0,0,1,0,0
2,7,32126,3,0,5,3,0,0,0,0,1,0,0
3,3,275445,3,2,4,5,0,1,0,0,2,0,0
2,2,54953,2,1,1,2,0,1,0,0,1,0,0
4,7,103580,2,2,4,5,0,0,0,0,2,0,1
3,7,245565,3,0,5,1,0,0,0,0,0,1,0
2,7,39223,0,2,1,5,4,0,0,0,1,0,0
4,5,117357,4,1,5,2,1,1,0,0,3,0,1
5,7,207385,2,1,3,2,0,1,0,0,1,0,0
1,7,355287,0,0,7,3,0,1,0,0,2,1,0
5,7,141218,4,1,5,2,0,1,0,0,1,0,1
3,6,207677,3,1,12,2,0,1,0,0,1,0,1
3,7,102114,2,0,8,5,4,0,0,0,1,0,0
2,3,60269,1,1,4,2,0,1,0,0,2,0,0
2,7,278632,0,1,10,2,0,1,0,0,1,0,0
4,7,355551,1,0,1,5,0,0,0,0,2,1,0
3,7,246891,3,1,4,2,0,1,0,0,3,1,1
0,7,124486,0,0,2,1,0,1,0,1,0,0,0
5,7,202106,1,1,5,2,0,1,0,1,1,0,1
5,7,191417,0,2,4,3,4,1,0,0,3,0,0
1,7,184543,1,0,3,3,0,0,0,0,1,0,0
3,7,122206,1,1,10,2,0,1,0,0,1,0,0
2,7,229015,3,1,4,2,0,1,0,0,2,0,1
1,7,130067,3,1,5,0,0,0,0,0,1,0,1
2,6,306495,3,1,5,2,0,1,0,0,1,0,0
2,7,232855,1,0,7,5,4,0,0,0,1,0,0
4,6,171328,2,2,8,5,4,0,0,0,1,0,0
5,7,144182,1,2,5,3,0,0,0,0,1,0,0
2,7,102858,1,2,8,5,0,1,0,0,1,0,0
0,7,199495,2,0,5,1,0,1,0,0,2,0,0
4,7,209438,2,2,2,5,4,0,0,0,1,0,0
3,7,74895,2,1,1,2,0,1,0,1,2,0,0
3,7,184378,2,1,4,2,0,1,0,0,1,0,0
2,7,446512,2,2,2,5,4,0,0,0,1,0,0
2,4,113688,1,0,7,5,0,0,0,0,1,0,0
2,7,333305,2,1,3,0,0,0,0,0,2,0,1
0,7,118535,0,0,3,1,0,0,0,0,0,0,0
4,7,76142,1,2,2,5,0,0,0,0,1,0,0
4,6,38795,0,1,4,2,0,1,0,0,1,0,0
5,7,208478,4,1,5,2,0,1,0,0,0,0,0
5,7,203313,1,2,2,3,0,0,1,0,0,0,0
5,7,247483,2,1,3,2,0,1,0,0,1,0,1
5,5,198686,1,1,2,2,0,1,0,0,1,0,0
2,7,56118,1,2,2,5,0,0,0,0,1,0,0
3,4,359808,2,0,4,3,0,1,0,0,1,0,0
1,7,231554,2,1,8,2,4,1,0,0,2,0,0
2,7,34848,2,1,2,2,0,1,0,0,1,0,0
2,7,199934,2,1,7,2,4,1,1,0,1,0,1
1,7,196243,1,0,7,3,0,0,0,0,1,0,0
5,2,66360,0,1,4,2,0,1,1,0,1,0,1
0,7,189487,2,0,3,1,0,0,0,0,1,0,0
1,7,194848,1,0,9,1,0,1,0,0,1,0,0
1,7,167309,3,1,8,2,0,1,0,1,1,0,1
3,7,192878,3,1,7,2,0,1,0,0,1,0,1
3,7,70209,2,2,5,5,0,0,0,0,0,0,0
4,4,123011,1,2,8,3,0,1,0,0,2,0,0
4,3,135339,3,1,4,2,1,1,1,0,0,1,1
3,4,497486,1,2,8,5,0,0,1,0,1,0,0
1,7,178478,3,0,8,1,0,0,0,0,1,0,0
3,7,149909,3,1,3,2,0,1,1,0,2,0,1
2,7,103323,1,0,1,3,0,1,0,0,1,0,0
4,7,239404,0,1,10,2,4,1,0,0,2,0,0
5,7,165082,1,0,8,3,0,0,0,0,1,0,0
2,7,389725,2,2,8,3,0,1,0,0,2,0,0
3,7,374580,1,2,3,3,0,0,0,0,2,0,0
2,7,187983,1,0,5,5,0,0,0,0,1,0,0
1,7,259300,3,0,3,3,0,0,0,0,0,0,0
0,7,277695,0,0,9,4,0,1,0,0,0,1,0
1,7,230248,0,2,7,1,0,1,0,0,1,0,0
1,3,196342,2,0,3,1,0,1,0,0,1,0,0
0,7,160968,0,0,8,1,0,1,0,0,0,0,0
1,7,115438,3,0,8,1,0,1,0,0,1,0,0
2,7,231043,2,1,8,2,0,1,1,0,2,0,0
2,7,129597,2,1,3,2,0,1,0,0,2,0,0
1,6,387108,2,1,12,2,4,1,0,0,1,0,0
3,7,105936,1,1,8,0,0,0,0,0,1,0,1
0,7,107242,1,0,7,3,4,1,0,0,1,0,0
4,7,125000,4,2,4,5,0,1,0,0,1,0,1
1,7,229456,2,0,8,1,4,0,0,0,1,0,0
0,7,230113,2,0,2,1,0,1,0,0,2,0,0
3,7,106698,1,2,2,5,0,0,0,0,1,0,0
2,7,133454,2,0,1,3,0,1,0,0,1,0,0
4,7,295520,0,2,3,5,4,0,0,0,1,0,0
1,7,151551,2,2,3,1,2,1,1,0,2,0,0
4,7,100313,2,1,12,2,0,1,0,1,1,0,1
1,7,320294,1,0,4,3,0,1,0,0,1,0,0
4,7,162381,0,1,10,2,0,1,0,0,2,0,0
2,7,183898,1,2,1,5,0,1,1,0,1,0,0
3,2,32016,1,1,3,2,0,1,0,0,3,0,0
2,7,117028,1,1,7,2,0,1,0,0,1,0,0
3,7,280278,1,2,5,5,4,0,0,0,1,0,0
4,7,342906,0,1,3,2,4,1,0,0,2,0,1
1,7,181598,0,1,0,2,0,1,0,0,1,0,0
1,7,224059,1,1,7,2,0,1,0,0,1,0,0
3,7,148549,3,0,4,3,0,1,0,0,2,0,0
2,7,97355,2,2,3,3,0,0,0,0,2,0,0
2,7,154571,2,1,1,2,1,1,0,0,1,0,0
3,2,140988,3,1,3,4,1,1,0,0,2,1,0
0,7,148409,2,0,3,4,0,1,1,0,0,0,0
2,6,150755,3,1,5,2,0,1,1,0,3,0,1
1,7,87006,2,1,8,0,0,0,0,1,1,0,0
2,7,112158,0,1,1,2,0,1,0,0,1,0,0
2,7,121488,3,0,3,3,0,0,0,0,1,0,0
4,5,283635,2,2,1,3,0,0,0,0,1,0,0
